"91088","Compagnie Industrielle de Transport",\N,"264-6991","mortega@sofratesa.net",\N,\N,\N,\N,"",\N,""
"91703","Residencia Luis Daniel Crespo",\N,"","",\N,\N,\N,\N,"",\N,""
"91741","Caisan",\N,"","",\N,\N,\N,\N,"",\N,""
"91743","BTU",\N,"","",\N,\N,\N,\N,"",\N,""
"91769","Residencia Paula Fábrega",\N,"226-2389","",\N,\N,\N,\N,"",\N,""
"91783","Empresa Gustavo Ortíz",\N,"","soporte@cwpanama.net",\N,\N,\N,\N,"",\N,""
"91853","ARH Diseño y Construccion",\N,"209-8334 | 8392","arhoficina@gmail.com",\N,\N,\N,\N,"",\N,""
"91902","Hotel Hampton by HIlton David",\N,"788-0170","",\N,\N,\N,\N,"",\N,""
"91972","Ministerio de Desarrollo Agropecuario - MIDA",\N,"507-0600","",\N,\N,\N,\N,"",\N,""
"92326","IMPLOSA",\N,"2710855","ventasdirectas@implosa.com",\N,\N,\N,\N,"",\N,""
"92908","Independent Financial Consulting (IFC)",\N,"310-0078","",\N,\N,\N,\N,"74",\N,""
"93956","Electro Sistemas",\N,"222-2229","electros@esp-panama.com",\N,\N,\N,\N,"",\N,""
"93967","Boyd Steamship | Vapores Boyd",\N,"204-6300","",\N,\N,\N,\N,"",\N,""
"94053","Instalaciones Morán",\N,"","",\N,\N,\N,\N,"",\N,""
"94144","Cocinas Industriales (COINSA)",\N,"300-3000","",\N,\N,\N,\N,"",\N,""
"94208","Soluciones de Mantenimiento",\N,"395-8526","simropty@gmail.com",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"94716","Jesús Díaz Arquitectos",\N,"204-6700","info@jesusdiazarquitectos.com",\N,\N,\N,\N,"",\N,""
"94971","PH Delavista",\N,"385-6939","phdelavista@gmail.com",\N,\N,\N,\N,"",\N,""
"95141","Master Parts",\N,"269-7961","info@mps.com.pa",\N,\N,\N,\N,"",\N,""
"95425","Arq. Gisela Rivera",\N,"","",\N,\N,\N,\N,"",\N,""
"95488","Don Tin",\N,"","",\N,\N,\N,\N,"",\N,""
"95960","Fundación para el Desarrollo de la Libertad Ciudadana",\N,"223-4120","",\N,\N,\N,\N,"",\N,""
"96064","Insignia Senior Living",\N,"","",\N,\N,\N,\N,"",\N,""
"96081","Deli Gourmet",\N,"380-2000","",\N,\N,\N,\N,"",\N,""
"96156","PH Villa Zaita Mall",\N,"","recepcionvzmall@gmail.com",\N,\N,\N,\N,"",\N,""
"96469","Residencia Felipe | Juan Navarro",\N,"","",\N,\N,\N,\N,"",\N,""
"97281","Residencia Javier Herrera",\N,"310-0050","javierherrera@potenciamax.com",\N,\N,\N,\N,"",\N,""
"97690","Extintores y Accesorios de Seguridad",\N,"260-7571","ventas@extintor.net",\N,\N,\N,\N,"",\N,""
"97823","Miguiel Cinfuentes | Coworking",\N,"","miguelcifuentes745@gmail.com",\N,\N,\N,\N,"",\N,""
"97845","PROLUXSA",\N,"224-9095","",\N,\N,\N,\N,"",\N,""
"97866","Secretaria Nacional de Niñez, adolescencia y Familia (SENNIAF)",\N,"504-4052","",\N,\N,\N,\N,"",\N,""
"97881","Residencia Pedro Vallarino",\N,"271-5337","",\N,\N,\N,\N,"",\N,""
"97886","Residencia Miguel Heras",\N,"","",\N,\N,\N,\N,"",\N,""
"97891","Residencia Sygrid Barragán",\N,"","",\N,\N,\N,\N,"",\N,""
"97905","Residencia Richy Pérez",\N,"","",\N,\N,\N,\N,"",\N,""
"99653","Victoria Developer",\N,"","",\N,\N,\N,\N,"",\N,""
"99765","Dr.Jorge Castillo - Town Center",\N,"","",\N,\N,\N,\N,"",\N,""
"99853","NICHEL Computer",\N,"","",\N,\N,\N,\N,"",\N,""
"99859","SIS Panamá",\N,"387-5394","",\N,\N,\N,\N,"",\N,""
"100131","Residencia Melissa Quijano",\N,"","melissaquijano92@gmail.com",\N,\N,\N,\N,"",\N,""
"100375","Togofy",\N,"","",\N,\N,\N,\N,"",\N,""
"100872","Ingelmec",\N,"226-4886 | 270 - 2500","oficina@ingelmecsa.com",\N,\N,\N,\N,"",\N,""
"101389","Municipio de Panamá",\N,"506-9607","marta.rodriguez@municioio-pma.gob.pa",\N,\N,\N,\N,"",\N,""
"101440","Virgilio Rodríguez",\N,"","",\N,\N,\N,\N,"",\N,""
"101457","CYAI Securities",\N,"","",\N,\N,\N,\N,"",\N,""
"101541","Thermo America Group",\N,"","",\N,\N,\N,\N,"",\N,""
"101984","Integra Schools (Scala, Oxford & Instituto Cultural)",\N,"","",\N,\N,\N,\N,"",\N,""
"102044","BusPort",\N,"387-4430 / 4431","vxvillarreal@busportgroup.com",\N,\N,\N,\N,"",\N,""
"102134","Industrias Panamá Boston",\N,"270-2066","ventas@pabo.com.pa",\N,\N,\N,\N,"",\N,""
"102251","Consorcio Licorero Nacional (CLN)",\N,"302-0525","info@clnpanama.com",\N,\N,\N,\N,"",\N,""
"103025","Hotel Costa Inn",\N,"227-1522","costainn@cwpanama.net",\N,\N,\N,\N,"",\N,""
"103059","Synergy Holding",\N,"","",\N,\N,\N,\N,"",\N,""
"103159","Residencia Patricia De Dianous",\N,"","",\N,\N,\N,\N,"",\N,""
"103174","Sistemas de Perfiles Europeos (SIPESA)",\N,"226-8196","",\N,\N,\N,\N,"",\N,""
"103674","King Long Panamá",\N,"377-1299","",\N,\N,\N,\N,"",\N,""
"103904","PH Marea",\N,"","",\N,\N,\N,\N,"",\N,""
"103950","Severiano Atencio",\N,"","",\N,\N,\N,\N,"",\N,""
"104202","Empaques de Colón (ECSA)",\N,"","",\N,\N,\N,\N,"",\N,""
"104388","CELMEC",\N,"","",\N,\N,\N,\N,"",\N,""
"105048","Alfa Realty Group LLC",\N,"001-305-974-5039","",\N,\N,\N,\N,"",\N,""
"105062","Hospital Materno Infantil José Domingo De Obaldía",\N,"775-4222 | 4221","info@obaldia.sld.pa",\N,\N,\N,\N,"",\N,""
"105414","Superintendencia de Bancos",\N,"506-7800 | 7900","superbancos@superbancos.gob.pa",\N,\N,\N,\N,"",\N,""
"106036","Everest Capital Partners",\N,"393-2222","info@everestcp.com",\N,\N,\N,\N,"",\N,""
"106129","Ecotec y Fast-Tec",\N,"305-1550","info@ecotecpanama.com",\N,\N,\N,\N,"",\N,""
"106357","P.H. Green Bay - Torre 1",\N,"399-3610","",\N,\N,\N,\N,"",\N,""
"106539","Tapia, Linares y Alfaro | TALIAL",\N,"","",\N,\N,\N,\N,"",\N,""
"106623","Organo Judicial",\N,"212-7300 | 7400","",\N,\N,\N,\N,"",\N,""
"106838","Complejo Hospitalario Dr. Arnulfo Arias Madrid",\N,"503-6600","",\N,\N,\N,\N,"",\N,""
"107086","Arrocha",\N,"279-9000","",\N,\N,\N,\N,"",\N,""
"107131","Fundación Konrad-Adenauer-Stifung e.V.",\N,"","",\N,\N,\N,\N,"",\N,""
"107515","Residencia Beatriz Lyons",\N,"","beatrizlyons01@gmail.com",\N,\N,\N,\N,"",\N,""
"107819","Residencia Aida Matilde de Ycaza",\N,"","",\N,\N,\N,\N,"",\N,""
"107999","F & G Contractors",\N,"203-8260","cotizaciones@fgcontractors.cm",\N,\N,\N,\N,"",\N,""
"108059","Residencia Juan Carlos Navarro",\N,"6673-9011","",\N,\N,\N,\N,"",\N,""
"108171","Unión de Capitanes y Oficiales de Cubierta",\N,"317-9580","oficina@ucocpnama.org",\N,\N,\N,\N,"",\N,""
"108601","Hotel Country Inn & Suites",\N,"211-4676","",\N,\N,\N,\N,"",\N,""
"108816","Autoridad de Tránsito y Transporte Terrestre",\N,"502-0500 / 0547","",\N,\N,\N,\N,"",\N,""
"108858","Instituto de Mercadeo Agropecuario",\N,"501-4515","",\N,\N,\N,\N,"",\N,""
"109025","Residencia Tatiana Delvalle",\N,"","",\N,\N,\N,\N,"",\N,""
"109153","PH Pijao",\N,"388-9590","phpijao@gmail.com",\N,\N,\N,\N,"",\N,""
"109298","Grupo Macro",\N,"279–0224/279-0690","",\N,\N,\N,\N,"",\N,""
"110061","ORG Auditores Independientes",\N,"392-3820","",\N,\N,\N,\N,"",\N,""
"110171","Hidroca Panama",\N,"304-0300","",\N,\N,\N,\N,"",\N,""
"110715","Solusoft",\N,"232-9222","",\N,\N,\N,\N,"Panamá",\N,"Panamá"
"110800","Centro Nacional de Diagnóstico Gastrointestinal  | CENDIGASTRO",\N,"264-5238","recepcion@centrogastrointestinal.com",\N,\N,\N,\N,"",\N,""
"111205","P.H. Sobre Las Rocas",\N,"","",\N,\N,\N,\N,"",\N,""
"111233","Residencia Roberto Jiménez",\N,"271-0994","roberto.jimenez@cecomunica.com",\N,\N,\N,\N,"",\N,""
"111355","Residencia Claudia Guardia",\N,"","",\N,\N,\N,\N,"",\N,""
"111538","PH Ocean Sky",\N,"","",\N,\N,\N,\N,"",\N,""
"111975","Arraijan Town Center",\N,"210-1425 / 388-1380 / 1381","",\N,\N,\N,\N,"",\N,""
"112166","Instituto Oncológico Nacional",\N,"512-7060","",\N,\N,\N,\N,"",\N,""
"112178","Impacto Visión",\N,"","",\N,\N,\N,\N,"",\N,""
"112306","Super Cargo",\N,"","",\N,\N,\N,\N,"",\N,""
"112480","Instituto Italiano Enrico Fermi",\N,"","",\N,\N,\N,\N,"",\N,""
"112498","Fundacáncer | Dona Vida",\N,"388-7334","",\N,\N,\N,\N,"",\N,""
"112613","e-Business Distribution El Salvador",\N,"503 2250-6725","",\N,\N,\N,\N,"",\N,""
"112635","Centro Hemato Oncologico Panama (CHOP)",\N,"","",\N,\N,\N,\N,"",\N,""
"112695","Ocean Re",\N,"275-5750","",\N,\N,\N,\N,"",\N,""
"112917","Cirsa Panamá",\N,"270-8700","",\N,\N,\N,\N,"",\N,""
"113077","Caldera Energy",\N,"834-0171","",\N,\N,\N,\N,"",\N,""
"113149","Farmacia El Remedio San Luis",\N,"387-0131","mpagano@reprico.com",\N,\N,\N,\N,"",\N,""
"113172","Inversiones Sagrav",\N,"","grupodrinc@gmail.com",\N,\N,\N,\N,"",\N,""
"113198","Autoridad Nacional de Aduanas",\N,"504-4283","yelipssa.vasquez@ana.gob.pa",\N,\N,\N,\N,"",\N,""
"113211","MHP - Ingenieros Consultores",\N,"","juan.candanedo@gmail.com",\N,\N,\N,\N,"",\N,""
"113227","Residencia Antonio Arias",\N,"293-3200","maxillantas73@gmail.com",\N,\N,\N,\N,"",\N,""
"113311","Albert Douer",\N,"","",\N,\N,\N,\N,"",\N,""
"113317","Levapan",\N,"","",\N,\N,\N,\N,"",\N,""
"113352","Avanti",\N,"","",\N,\N,\N,\N,"",\N,""
"113461","Residencia Yvonne Cardoze",\N,"","",\N,\N,\N,\N,"",\N,""
"113941","Junta de Relaciones Laborales ACP",\N,"","",\N,\N,\N,\N,"",\N,""
"114086","Residencia Joel Medina",\N,"","",\N,\N,\N,\N,"",\N,""
"114412","Jirac Rovi",\N,"","jrtech.tech@gmail.com",\N,\N,\N,\N,"",\N,""
"114595","Cibercall (CiberC)",\N,"","",\N,\N,\N,\N,"",\N,""
"115039","Nordicom Panama",\N,"","",\N,\N,\N,\N,"",\N,""
"115262","Dona Vida",\N,"386-5358","",\N,\N,\N,\N,"",\N,""
"115568","Ministerio de Cultura",\N,"501-4000 | 4800 | 4900","",\N,\N,\N,\N,"",\N,""
"115856","Club de Tiro de Balboa",\N,"228-8170","",\N,\N,\N,\N,"",\N,""
"115995","Instituto Panameño de Habilitación Especial (IPHE)",\N,"501-0508","",\N,\N,\N,\N,"",\N,""
"116397","Arquifer",\N,"","arquifer05@hotmail.com",\N,\N,\N,\N,"",\N,""
"116607","Arenera Balboa",\N,"830-6021","",\N,\N,\N,\N,"",\N,""
"116885","Residencia Vivian Eskildsen",\N,"","",\N,\N,\N,\N,"",\N,""
"116995","Autoparabrisas Panamá",\N,"396-4114","info@autoparabrisaspanama.com",\N,\N,\N,\N,"",\N,""
"117220","Arias & Lopez Duo Design",\N,"","",\N,\N,\N,\N,"",\N,""
"117239","SCI Soluciones Constructivas Integrales",\N,"258-0129","",\N,\N,\N,\N,"",\N,""
"117297","Registro Público de Panamá",\N,"501-6000","inforegistropublico@registro-publico.gob.pa",\N,\N,\N,\N,"",\N,""
"117327","EDEK Security PTY",\N,"259-5788","",\N,\N,\N,\N,"",\N,""
"117335","PH Gabelle",\N,"233-4888","",\N,\N,\N,\N,"",\N,""
"117467","IM/KM Architectura & Planning",\N,"","ivan@im-km.com",\N,\N,\N,\N,"",\N,"EEUU"
"117632","Mini Depósitos Costa del Este",\N,"","",\N,\N,\N,\N,"",\N,""
"118216","Agencia Panama Pacifico",\N,"504-2500 | 3000","",\N,\N,\N,\N,"",\N,""
"118268","Dutari & Co.",\N,"226-4320","",\N,\N,\N,\N,"",\N,""
"118483","Axsagimo & Asociados Arquitectos",\N,"","",\N,\N,\N,\N,"",\N,""
"118488","PH Sierra Nevada",\N,"325-2888","",\N,\N,\N,\N,"",\N,""
"118768","Trans Ocean Network",\N,"302-0067","",\N,\N,\N,\N,"",\N,""
"118966","Empresas Aliadas | DIASA, ELGA, INDELEC, REFCO, SERVAL y Creditos y Servicios",\N,"2239000","",\N,\N,\N,\N,"",\N,""
"118985","Tempo Design",\N,"2138504","",\N,\N,\N,\N,"",\N,""
"119835","Distribuidora La Fantástica",\N,"","foncho05@icloud.com",\N,\N,\N,\N,"",\N,""
"119843","Distribuidora La Fantástica",\N,"","foncho05@icloud.com",\N,\N,\N,\N,"",\N,""
"119855","Hielo Ameglio (Petro Hielo, Hielo Puro y Hielo Tropical)",\N,"275-7423","",\N,\N,\N,\N,"",\N,""
"119875","Alarma 24",\N,"322-4900","",\N,\N,\N,\N,"",\N,""
"120048","Benco Enterprises",\N,"262-5186","",\N,\N,\N,\N,"",\N,""
"120110","Cuanto",\N,"","hola@cuanto.app",\N,\N,\N,\N,"",\N,""
"120123","Lamastus Estates (Elida, El Burro & Geisha)",\N,"720-2314","",\N,\N,\N,\N,"",\N,""
"120317","Fundación Tecnológica de Panamá",\N,"560-3000","",\N,\N,\N,\N,"",\N,""
"120565","Club de Yates de Contadora",\N,"","",\N,\N,\N,\N,"",\N,""
"120689","Grupo Jaime de Roux (Arquiluz, Digital Lifestyle & Tiempo Exacto)",\N,"226-1278","",\N,\N,\N,\N,"",\N,""
"120708","Z Beach II S. de R.L.",\N,"","",\N,\N,\N,\N,"",\N,""
"120721","Arias, Ábrego, López & Noriega (AALN)",\N,"396-5990","info@aal-law.com",\N,\N,\N,\N,"",\N,""
"120932","COMERRSA",\N,"394-1695","pjroyer@comerrsa.com",\N,\N,\N,\N,"",\N,""
"120962","Tramontina de Panamá",\N,"203-8397","",\N,\N,\N,\N,"",\N,""
"121198","Elevadores Goldstar",\N,"226-7677 | 7755","info@elevadoresgoldstar.com",\N,\N,\N,\N,"",\N,""
"121268","Cross Roads Agencies",\N,"317-6525/6625","",\N,\N,\N,\N,"",\N,""
"121302","Fraiché Panamá",\N,"260-0786","lfelipe@fraichepanama.com",\N,\N,\N,\N,"",\N,""
"121392","PTYSS",\N,"838-9802","",\N,\N,\N,\N,"",\N,""
"121428","Panama Agencies Company",\N,"314-1580","ops@panage.net",\N,\N,\N,\N,"",\N,""
"121591","RemoteHub",\N,"","info@remotehub.com",\N,\N,\N,\N,"",\N,""
"121710","Autoridad de la Micro y Pequeña Empresa - AMPYME",\N,"500-5742","",\N,\N,\N,\N,"",\N,""
"122070","PH Santorini",\N,"","",\N,\N,\N,\N,"",\N,""
"123004","Grupo Euro Grobal",\N,"","",\N,\N,\N,\N,"",\N,""
"123026","SETBYTE Technology",\N,"248-1463","",\N,\N,\N,\N,"",\N,""
"123111","Santa Marta Holdings (Family Office Family VanSice)",\N,"310-2266","",\N,\N,\N,\N,"",\N,""
"123479","COOPACEIDAAN, R.L.",\N,"269-5411","infpo@coopaceidaan.com",\N,\N,\N,\N,"",\N,""
"123527","Panama Legal Collection",\N,"397-2917","",\N,\N,\N,\N,"",\N,""
"123765","Ships Agent Group",\N,"2119400","",\N,\N,\N,\N,"",\N,""
"123778","Print Shop",\N,"212-0940","",\N,\N,\N,\N,"",\N,""
"124042","Ecotermo",\N,"3102268","",\N,\N,\N,\N,"",\N,""
"124796","Guerra, Dajer & Asociados",\N,"391-1381  / 391-1391","recepcion@gdm.com.pa",\N,\N,\N,\N,"PA",\N,"Panamá"
"125072","Duplex del Golf",\N,"","",\N,\N,\N,\N,"",\N,""
"125116","Residencia Francisco González Ruiz",\N,"","franciscog@icazalaw.com",\N,\N,\N,\N,"",\N,""
"125981","Sofitel Legend Casco Viejo",\N,"","",\N,\N,\N,\N,"",\N,""
"126172","SetPoint | Manutec",\N,"","",\N,\N,\N,\N,"",\N,""
"126573","Ma_Security",\N,"","",\N,\N,\N,\N,"",\N,""
"126925","Residencia Juan Ameglio",\N,"","",\N,\N,\N,\N,"",\N,""
"126945","Grupo Los Pueblos",\N,"","ocruz@glp.com.pa",\N,\N,\N,\N,"",\N,""
"127001","BComm (BBM, Voltage, Krispy Kreme y Helicópteros Personales)",\N,"2639300","",\N,\N,\N,\N,"",\N,""
"127174","Revolution Technologies",\N,"","",\N,\N,\N,\N,"",\N,"Guatemala"
"127330","Digital Domotics",\N,"","",\N,\N,\N,\N,"",\N,""
"127989","PROWALL",\N,"","isaac.mendieta@sci-pa.com",\N,\N,\N,\N,"",\N,""
"128778","Unilever",\N,"304-8381","",\N,\N,\N,\N,"",\N,""
"128812","Cinepolis",\N,"","",\N,\N,\N,\N,"",\N,""
"129115","Friolín",\N,"","",\N,\N,\N,\N,"",\N,""
"129120","Aditivo de Panamá (ADIPAN)",\N,"","",\N,\N,\N,\N,"",\N,""
"129131","VIMED International",\N,"","",\N,\N,\N,\N,"",\N,""
"129149","Residencia Ramon Garcia Paredes",\N,"","",\N,\N,\N,\N,"",\N,""
"129255","Tekdata",\N,"209-0800","",\N,\N,\N,\N,"",\N,""
"129583","Consorcio RH",\N,"","",\N,\N,\N,\N,"",\N,""
"129709","J.S. Held LLC",\N,"1 407 370 9019","",\N,\N,\N,\N,"",\N,""
"129776","Pro Safe Internacional",\N,"392-9917 / 9978","",\N,\N,\N,\N,"",\N,""
"129853","Axede",\N,"(57)  3164654673","",\N,\N,\N,\N,"",\N,""
"130552","Veneto Hotel",\N,"","",\N,\N,\N,\N,"",\N,""
"130680","GreenGOLD",\N,"","",\N,\N,\N,\N,"",\N,""
"130700","Street Storage",\N,"","",\N,\N,\N,\N,"",\N,""
"130953","Vitalat",\N,"","",\N,\N,\N,\N,"",\N,""
"131292","Autoridad de los Recursos Acuáticos de Panamá | ARAP",\N,"511-6000","",\N,\N,\N,\N,"",\N,""
"131354","Equitem",\N,"391-6915","",\N,\N,\N,\N,"",\N,""
"131616","Rastro Marino",\N,"","",\N,\N,\N,\N,"",\N,""
"131701","PH Golf Park",\N,"","",\N,\N,\N,\N,"",\N,""
"131954","Municipio de Chame",\N,"240-6041","",\N,\N,\N,\N,"",\N,""
"131989","P.H. Ocean 27",\N,"391-2836","",\N,\N,\N,\N,"",\N,""
"132008","Playa Palenque | InLotPP",\N,"229-3982","",\N,\N,\N,\N,"",\N,""
"132017","Soporte de Sistemas",\N,"","",\N,\N,\N,\N,"",\N,""
"132639","FBM Group",\N,"387-4018","info@groupfbm.com",\N,\N,\N,\N,"",\N,""
"132890","Marketing Supply",\N,"222-3351","",\N,\N,\N,\N,"",\N,""
"132960","Residencia Humberto Travaglini",\N,"","",\N,\N,\N,\N,"",\N,""
"133029","Residencia Familia Alemán",\N,"","",\N,\N,\N,\N,"",\N,""
"134759","Eco BCG",\N,"396-2145","",\N,\N,\N,\N,"",\N,""
"134905","P.H. St. Georges Bank",\N,"203-8721","",\N,\N,\N,\N,"",\N,""
"135106","International Trade Advisory Services (ITAS)",\N,"223-1020","",\N,\N,\N,\N,"",\N,""
"135431","Convergint",\N,"","",\N,\N,\N,\N,"",\N,""
"135795","OMD Centroamerica",\N,"269-3835","recepcion@omdca.com",\N,\N,\N,\N,"",\N,""
"136342","Cega Arquitectos",\N,"265-5906","",\N,\N,\N,\N,"",\N,""
"136351","POWERCHINA international Group Limited",\N,"202-8888","",\N,\N,\N,\N,"",\N,""
"136377","OHLA Panamá",\N,"308-2247 | 2248","",\N,\N,\N,\N,"",\N,""
"136382","Shanghai Toncom Municipal  Facillity",\N,"","operaciones@probusiness.com.pa",\N,\N,\N,\N,"",\N,""
"136393","PRODEMEX",\N,"394-3704","",\N,\N,\N,\N,"",\N,""
"136664","Centro de Alergias y Asma Dr. Moisés Zebede",\N,"204-8333 | 8334","",\N,\N,\N,\N,"",\N,""
"136785","Centro de Uroginecología Doctor Salomón Zebede",\N,"830-5060","",\N,\N,\N,\N,"",\N,""
"136812","BPO Innovations",\N,"+502 2209-7600","",\N,\N,\N,\N,"",\N,""
"137111","Hogar y Salud",\N,"270-1444","",\N,\N,\N,\N,"Panamá",\N,""
"137113","Wima Clínica Doctora Gisela de Herrera",\N,"263-0865","",\N,\N,\N,\N,"",\N,""
"137168","Black Dog",\N,"","",\N,\N,\N,\N,"",\N,""
"137258","Laboratorio Ortopédico Nacional",\N,"","lonsa.oyp@gmail.com",\N,\N,\N,\N,"",\N,""
"137634","Go Services",\N,"391-6290 | 368-7218 / 368-7217","",\N,\N,\N,\N,"",\N,""
"137978","Residencia María Teresa Arosemena",\N,"","",\N,\N,\N,\N,"",\N,""
"138204","Grupo Oti",\N,"3100866","milton.rojas@gapsa.com.pa",\N,\N,\N,\N,"",\N,""
"138208","J3 Envirolab",\N,"221-2253","it@j3corpholding.com",\N,\N,\N,\N,"",\N,""
"138210","Office Depot",\N,"271-0066","steven.tejeira@officedepot.com.pa",\N,\N,\N,\N,"",\N,""
"138528","Residencia Ana Julia Cruz",\N,"","acruzmonge@gmail.com",\N,\N,\N,\N,"",\N,""
"138633","Spear Contact",\N,"202-1195","",\N,\N,\N,\N,"",\N,""
"138710","Productos La Doña",\N,"220-1000","tecnologia@ladona.com.pa",\N,\N,\N,\N,"",\N,""
"138871","Super 99",\N,"323-8799","jgalindo@super99.com",\N,\N,\N,\N,"",\N,""
"139001","Pandata Services",\N,"2941400","",\N,\N,\N,\N,"",\N,""
"139231","JeanCenter y Bonage",\N,"441-5292","",\N,\N,\N,\N,"",\N,""
"139499","Farmacia Saba",\N,"831-5046","",\N,\N,\N,\N,"",\N,""
"139556","Grupo Aje",\N,"2755100","ricardo.gonzalez.pa@ajegroup.com",\N,\N,\N,\N,"",\N,""
"139824","Franklin Jurado",\N,"770-6252","soporte@franklinjurado.com",\N,\N,\N,\N,"",\N,""
"139860","Payment24",\N,"","info@payment24.co.za",\N,\N,\N,\N,"",\N,""
"140310","Vitae Health",\N,"6569-1219","",\N,\N,\N,\N,"",\N,""
"140343","Aurora Asset Management",\N,"202-0305","",\N,\N,\N,\N,"",\N,""
"140426","Servientrega",\N,"213-3000","",\N,\N,\N,\N,"",\N,""
"140851","PH El Tamarindo",\N,"","",\N,\N,\N,\N,"",\N,""
"140881","Clínica Los Portales & Gamroja",\N,"236-3003","info@clinicaslosportales.com",\N,\N,\N,\N,"",\N,""
"141192","Recarga VoIP",\N,"57 (6) 8911139","consultas@recargavoip.com",\N,\N,\N,\N,"",\N,"Colombia"
"141332","Master Motors Panamá",\N,"392-9326","",\N,\N,\N,\N,"",\N,""
"141873","Hielo Fiesta",\N,"","",\N,\N,\N,\N,"",\N,""
"141944","FireStar Technology",\N,"","contactanos@firestartechnology.com",\N,\N,\N,\N,"",\N,""
"142093","Panama Safety",\N,"209-3302","jtenorio@gopanamaint.com",\N,\N,\N,\N,"",\N,""
"142348","CACECHI RL",\N,"","",\N,\N,\N,\N,"",\N,""
"142369","Bahía Motors (Honda, Acura & Geely)",\N,"","",\N,\N,\N,\N,"",\N,""
"142423","Residencia Familia Alfano",\N,"","",\N,\N,\N,\N,"",\N,""
"142454","Casa Loro | Main International | IM/KM Architectura & Planning",\N,"","orlando@reservapanamaes.com",\N,\N,\N,\N,"",\N,""
"142459","Marriott Executive Apartments",\N,"","",\N,\N,\N,\N,"",\N,""
"142795","Consorcio ISI Andina",\N,"382-0502","info@isiandina.com",\N,\N,\N,\N,"",\N,""
"143122","Panama Jobs",\N,"","",\N,\N,\N,\N,"Panamá",\N,"República de Panamá"
"143195","e-Business Distribution Nicaragua | eBD Nicaragua",\N,"(+505) 2278-7050","",\N,\N,\N,\N,"",\N,""
"143431","Residencia Familia Icaza López",\N,"","",\N,\N,\N,\N,"",\N,""
"143452","Cooperativa de Servicios Múltiples (ECASESO)",\N,"8506750","",\N,\N,\N,\N,"",\N,""
"143475","Air Panamá (Parsa)",\N,"316-9000","",\N,\N,\N,\N,"",\N,""
"143670","PROYEC",\N,"229-5297","",\N,\N,\N,\N,"",\N,""
"143714","Grupo Air",\N,"399-6900","",\N,\N,\N,\N,"",\N,""
"143727","Ferrulca",\N,"","",\N,\N,\N,\N,"",\N,""
"143750","Compañía Btesh & Maxell",\N,"","",\N,\N,\N,\N,"",\N,""
"143910","Dicasa",\N,"","",\N,\N,\N,\N,"",\N,""
"143924","Inteligo Bank",\N,"","",\N,\N,\N,\N,"",\N,""
"144090","Laboratorios Sophia",\N,"","",\N,\N,\N,\N,"",\N,""
"144171","Multitek",\N,"279-5550","",\N,\N,\N,\N,"",\N,""
"144849","Laboratorio Delgado Especializado",\N,"","",\N,\N,\N,\N,"",\N,""
"144862","Aqualandia",\N,"","",\N,\N,\N,\N,"",\N,""
"144885","Pak-Al",\N,"278-3034","",\N,\N,\N,\N,"",\N,""
"144901","Juan XXIII",\N,"","",\N,\N,\N,\N,"",\N,""
"145307","LogyFreight",\N,"","",\N,\N,\N,\N,"",\N,""
"145329","Top Brands",\N,"","",\N,\N,\N,\N,"",\N,""
"145608","Triple Egg",\N,"230-7574","gfernandez@epasa.com",\N,\N,\N,\N,"",\N,""
"145697","Eiger Cleaning & Gadinsa",\N,"214-7068","ventas@eigercleaning.com",\N,\N,\N,\N,"",\N,""
"145777","Refrigeraciones Polar (Rapidfrío)",\N,"396-0575","",\N,\N,\N,\N,"",\N,""
"145803","LAC Group",\N,"395-5607","lac@lacgrp.com",\N,\N,\N,\N,"",\N,""
"145932","Coreman",\N,"","ventas@coremansa.com",\N,\N,\N,\N,"",\N,""
"146068","Ballester Hermanos",\N,"+1 787+788-4110","",\N,\N,\N,\N,"",\N,""
"146786","Laboratorio Clinico LB",\N,"260-6742","",\N,\N,\N,\N,"",\N,""
"146797","Importadora Americana",\N,"997-3444","",\N,\N,\N,\N,"",\N,""
"146822","Hidropower Sistems",\N,"236-4393","",\N,\N,\N,\N,"",\N,""
"146835","Kaizen Motors | Tesa Motor | Grupo FASA",\N,"","",\N,\N,\N,\N,"",\N,""
"147175","Agencias Universales S A | AGUNSA",\N,"","",\N,\N,\N,\N,"",\N,""
"147327","Construcción y Desarrollo Las Américas",\N,"399-8122","",\N,\N,\N,\N,"",\N,""
"147517","PK Group",\N,"398-4142","",\N,\N,\N,\N,"",\N,""
"148148","Legion Systems (Eloy Pineda)",\N,"","",\N,\N,\N,\N,"",\N,""
"148156","Bupa Panamá Seguros de Salud Internacional",\N,"3216200","",\N,\N,\N,\N,"",\N,""
"148163","DS Químicos",\N,"","",\N,\N,\N,\N,"",\N,""
"148165","Agenciamiento, Infraestructura y Logística | AGUNSA",\N,"","",\N,\N,\N,\N,"",\N,""
"148167","Serviestiba de Panamá",\N,"3150752","",\N,\N,\N,\N,"",\N,""
"148169","DIMEDISA Hygiene Solutions",\N,"","",\N,\N,\N,\N,"",\N,""
"148593","Collection & Services International | CSI",\N,"366-5300","",\N,\N,\N,\N,"",\N,""
"148602","Grupo Maito (Maito, Tacos La Neta, Atope, Besties)",\N,"","",\N,\N,\N,\N,"",\N,""
